Data incidente,Latitudine,Longitudine,Centro abitato,Tipo di strada,Caratteristiche della strada,Stato fondo stradale,Tipo pavimentazione,Condizioni meteo,Condizioni traffico,Danni a cose,Incidente con lesioni,Inviata ore,Sul posto ore
09/08/2023,41.13847,16.80931,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Scarso,no,si,08:50,09:00
09/08/2023,41.13424,16.81922,no,Altra strada,Rettilineo,Asciutto,Asfaltata,Sereno,Scarso,no,no,09:40,10:05
09/08/2023,41.12645117,16.87254361,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,no,10:15,10:35
09/08/2023,41.12144,16.85994,si,Strada Urbana,Intersezione semaforizzata,Asciutto,Asfaltata,Sereno,Normale,no,no,10:15,10:40
09/08/2023,41.11332,16.83165,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,si,si,11:20,11:35
09/08/2023,41.13551,16.83379,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,no,13:05,13:25
09/08/2023,41.11909,16.78878,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Scarso,no,si,15:35,15:50
09/08/2023,41.1059827,16.9005115,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Normale,no,no,16:30,16:45
09/08/2023,41.10694,16.87276,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Scarso,no,no,18:30,18:45
10/08/2023,41.10658,16.93586,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Scarso,no,si,01:30,01:40
10/08/2023,41.11814,16.89098,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Scarso,no,si,02:10,02:15
10/08/2023,41.12033,16.84736,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Scarso,no,no,09:20,09:35
10/08/2023,41.106065,16.8817203,si,Strada Urbana,Intersezione semaforizzata,Asciutto,Asfaltata,Sereno,Normale,no,no,13:15,13:45
10/08/2023,41.12275715,16.8594003,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Scarso,no,si,15:30,15:45
10/08/2023,41.11509,16.86881,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Normale,no,no,16:35,16:50
10/08/2023,41.1038498,16.8736009,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Normale,no,si,18:15,18:40
10/08/2023,41.12508,16.84788,si,Strada Urbana,Rotatoria,Asciutto,Asfaltata,Sereno,Intenso,no,si,19:30,19:45
11/08/2023,41.1209,16.87256,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Scarso,no,si,00:23,00:30
11/08/2023,41.124,16.83154,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,no,07:25,07:50
11/08/2023,41.137,16.77791,si,Strada Urbana,Rotatoria,Asciutto,Asfaltata,Sereno,Normale,no,no,09:35,09:45
11/08/2023,41.12004,16.87265,si,Strada Urbana,Intersezione semaforizzata,Asciutto,Asfaltata,Sereno,Normale,no,no,00:00,00:00
11/08/2023,41.12408637,16.87577082,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,si,10:50,11:10
11/08/2023,41.11043,16.86795,si,Strada Urbana,Intersezione semaforizzata,Asciutto,Asfaltata,Sereno,Normale,no,si,12:25,12:35
11/08/2023,41.11808,16.79517,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Normale,no,si,13:40,13:55
11/08/2023,41.11341,16.84674,si,Strada Urbana,Rotatoria,Asciutto,Asfaltata,Sereno,Scarso,no,si,14:00,14:10
11/08/2023,41.1352,16.8291,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Scarso,no,no,15:15,15:30
11/08/2023,41.10732,16.86689,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,si,20:40,20:50
12/08/2023,41.12578,16.86514,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Normale,no,no,00:00,00:00
12/08/2023,41.10247,16.87136,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Scarso,no,no,12:10,12:20
12/08/2023,41.13189,16.77441,si,Provinciale entro l'abitato,Rettilineo,Asciutto,Asfaltata,Sereno,Scarso,no,si,14:20,14:40
12/08/2023,41.0917234,16.8928984,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Normale,no,si,18:30,18:40
12/08/2023,41.12667,16.78362,si,Strada Urbana,Rotatoria,Asciutto,Asfaltata,Sereno,Normale,no,si,19:50,19:55
12/08/2023,41.1643203,16.7460461,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Intenso,no,no,20:50,21:10
13/08/2023,41.10132,16.8796,si,Strada Urbana,Intersezione semaforizzata,Asciutto,Asfaltata,Sereno,Scarso,no,no,03:30,03:35
13/08/2023,41.13707786,16.8153638,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Normale,no,si,11:47,12:00
13/08/2023,41.0861,16.99377,si,Strada Urbana,Intersezione semaforizzata,Asciutto,Asfaltata,Sereno,Normale,no,no,12:45,13:00
13/08/2023,41.1136637,16.8797229,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Scarso,no,si,14:25,14:30
13/08/2023,41.11808,16.85759,si,Strada Urbana,Curva a visuale libera,Asciutto,Asfaltata,Sereno,Scarso,si,no,16:50,17:00
13/08/2023,41.10136,16.81172,no,Comunale extraurbana,Rettilineo,Asciutto,Asfaltata,Sereno,Scarso,no,no,21:15,21:30
13/08/2023,41.11345,16.85274,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Scarso,si,no,20:30,20:35
14/08/2023,41.10784,16.85663,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Scarso,no,no,06:20,06:30
14/08/2023,41.10784,16.85663,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Scarso,no,no,06:10,06:20
14/08/2023,41.10202,16.91079,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Scarso,no,no,08:15,08:29
14/08/2023,41.1634,16.74653,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,no,12:10,12:19
15/08/2023,41.12511,16.86278,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Scarso,no,no,00:15,00:30
15/08/2023,41.11957,16.86528,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Scarso,no,no,00:00,00:00
15/08/2023,41.13884886,16.84354564,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Normale,no,si,12:50,13:05
15/08/2023,41.12861,16.85278,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Scarso,no,no,13:23,13:32
15/08/2023,41.10103,16.86314,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Scarso,no,no,18:15,18:25
15/08/2023,41.09471,16.94598,no,Statale,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,no,00:00,00:00
15/08/2023,41.09215794,16.87015273,si,Strada Urbana,Intersezione semaforizzata,Asciutto,Asfaltata,Sereno,Normale,no,si,20:20,20:30
15/08/2023,41.11387,16.88046,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Scarso,no,no,22:50,22:57
16/08/2023,41.12373,16.81409,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Scarso,no,si,01:15,01:20
16/08/2023,41.09344,16.89143,si,Strada Urbana,Rotatoria,Asciutto,Asfaltata,Sereno,Scarso,no,no,08:15,08:30
16/08/2023,41.11256,16.89425,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Scarso,no,no,08:05,08:10
16/08/2023,41.09396,16.95871,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,si,12:25,12:30
16/08/2023,41.1208175,16.8600582,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Normale,no,no,16:35,16:50
16/08/2023,41.1205938,16.8690557,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,si,19:07,19:20
16/08/2023,41.12645,16.80102,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Normale,si,si,22:55,23:18
17/08/2023,41.16265,16.74886,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Normale,no,no,10:23,10:35
17/08/2023,41.11068,16.86801,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,no,00:00,00:00
17/08/2023,41.12798,16.85601,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Scarso,no,si,15:30,15:40
17/08/2023,41.09626,16.89977,no,Statale,Rettilineo,Asciutto,Asfaltata,Sereno,Intenso,no,no,18:15,18:30
17/08/2023,41.15083,16.76215,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Normale,no,si,18:40,18:50
18/08/2023,41.0869,16.99884,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Scarso,no,si,01:20,01:30
18/08/2023,41.10553769,16.93757167,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Scarso,no,si,01:20,01:35
18/08/2023,41.12858,16.86352,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,no,09:15,09:23
18/08/2023,41.12309,16.80335,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Normale,no,si,09:50,10:00
18/08/2023,41.09096,16.96946,no,Statale,Rettilineo,Asciutto,Asfaltata,Sereno,Intenso,no,no,10:00,10:20
18/08/2023,41.116,16.90492,si,Strada Urbana,Intersezione semaforizzata,Asciutto,Asfaltata,Sereno,Scarso,no,no,10:15,10:20
18/08/2023,41.0940596,16.8576774,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Scarso,no,si,17:00,17:10
18/08/2023,41.10682,16.91718,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,no,17:46,17:49
18/08/2023,41.16405,16.75255,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,si,21:48,22:03
18/08/2023,41.10607,16.88172,si,Strada Urbana,Intersezione semaforizzata,Asciutto,Asfaltata,Sereno,Scarso,no,no,23:25,23:35
19/08/2023,41.13543992,16.82656273,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,no,09:40,10:10
19/08/2023,41.09005,16.88377,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,si,09:50,10:00
19/08/2023,41.11537,16.87271,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,no,00:00,00:00
19/08/2023,41.11814,16.89098,si,Strada Urbana,Curva a visuale libera,Asciutto,Asfaltata,Sereno,Scarso,no,si,13:10,13:15
19/08/2023,41.15696,16.766,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Scarso,no,no,17:15,17:20
19/08/2023,41.08495,17.00072,si,Strada Urbana,Incrocio,Sdrucciolevole (sabbia),Asfaltata,Sereno,Normale,no,no,19:40,19:45
19/08/2023,41.12076,16.87866,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Normale,no,si,21:15,21:20
19/08/2023,41.10749,16.85619,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Scarso,no,no,21:40,21:45
19/08/2023,41.12861,16.85278,si,Strada Urbana,Intersezione semaforizzata,Asciutto,Asfaltata,Sereno,Normale,no,si,22:50,23:00
20/08/2023,41.11993,16.8806,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Scarso,si,no,00:50,00:55
20/08/2023,41.10598,16.90051,si,Strada Urbana,Intersezione semaforizzata,Asciutto,Asfaltata,Sereno,Scarso,no,si,01:07,01:13
20/08/2023,41.1127,16.87776,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Scarso,no,si,13:30,13:35
20/08/2023,41.09116,16.96845,no,Statale,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,si,14:45,14:50
20/08/2023,41.16058,16.75194,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Scarso,no,si,18:30,18:45
20/08/2023,41.1279,16.78661,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,si,18:40,19:00
20/08/2023,41.08344,17.01052,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Scarso,no,si,19:50,20:05
20/08/2023,41.12538,16.87346,si,Strada Urbana,Intersezione stradale segnalata,Asciutto,Asfaltata,Sereno,Intenso,no,no,21:30,21:40
20/08/2023,41.12077,16.88441,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Normale,no,no,22:55,23:00
21/08/2023,41.11111,16.87014,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Normale,no,no,09:40,09:50
21/08/2023,41.12669352,16.86392694,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Normale,no,si,09:40,09:55
21/08/2023,41.12842,16.79655,si,Strada Urbana,Rotatoria,Asciutto,Asfaltata,Sereno,Scarso,no,no,00:00,00:00
21/08/2023,41.06741,16.86205,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,no,12:25,12:35
21/08/2023,41.0962608,16.8997653,si,Statale entro l'abitato,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,no,17:10,17:20
21/08/2023,41.1245,16.8585,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Normale,no,si,18:20,18:38
21/08/2023,41.11812,16.8644,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Scarso,no,no,19:40,19:45
21/08/2023,41.12319,16.87356,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Normale,no,si,20:50,20:58
22/08/2023,41.1125,16.83022,si,Strada Urbana,Intersezione semaforizzata,Asciutto,Asfaltata,Sereno,Scarso,no,no,07:20,07:30
22/08/2023,41.15236,16.77531,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Normale,no,si,09:20,09:30
22/08/2023,41.13035,16.83058,si,Strada Urbana,Intersezione semaforizzata,Asciutto,Asfaltata,Sereno,Intenso,no,si,00:00,00:00
22/08/2023,41.10005,16.86733,si,Strada Urbana,Intersezione stradale segnalata,Asciutto,Asfaltata,Sereno,Normale,si,no,13:05,13:10
22/08/2023,40.7989533,17.1202052,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,no,13:30,13:40
22/08/2023,41.1170807,16.87132753,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,no,14:20,14:25
22/08/2023,41.1248489,16.8733906,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Scarso,no,si,14:50,14:55
22/08/2023,41.11383,16.87594,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Scarso,no,no,16:50,17:00
22/08/2023,41.13647,16.83533,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,si,17:31,17:48
22/08/2023,41.11336,16.89739,si,Strada Urbana,Intersezione semaforizzata,Asciutto,Asfaltata,Sereno,Normale,no,no,00:00,00:00
23/08/2023,41.1047988,16.8623817,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Scarso,no,no,00:35,00:45
23/08/2023,41.09235,16.85849,si,Strada Urbana,Intersezione stradale segnalata,Asciutto,Asfaltata,Sereno,Scarso,si,si,01:10,01:20
23/08/2023,41.12454648,16.86700057,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Scarso,no,si,03:20,03:30
23/08/2023,41.10796,16.82278,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Normale,no,si,09:38,09:42
23/08/2023,41.16019,16.77454,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Normale,no,si,11:00,11:05
23/08/2023,41.11714,16.87187,no,Comunale extraurbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,si,11:35,11:45
23/08/2023,41.12373,16.81629,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,no,00:00,00:00
23/08/2023,41.13407,16.81896,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,si,12:50,13:00
23/08/2023,41.11707,16.87085,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,si,13:10,13:25
23/08/2023,41.1691,16.7343,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,no,15:10,15:30
23/08/2023,41.12552577,16.868574,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Normale,no,no,15:30,15:45
23/08/2023,41.1268,16.77924,si,Strada Urbana,Curva a visuale libera,Asciutto,Asfaltata,Sereno,Normale,no,si,17:00,17:10
23/08/2023,41.11252,16.86442,si,Strada Urbana,Intersezione stradale segnalata,Asciutto,Asfaltata,Sereno,Scarso,no,si,18:45,18:50
23/08/2023,41.08863,16.98109,no,Statale,Rettilineo,Asciutto,Asfaltata,Sereno,Intenso,no,si,18:55,19:10
23/08/2023,41.10813,16.89871,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,si,20:00,20:10
24/08/2023,41.1319,16.86872,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,si,11:00,11:15
24/08/2023,41.1237309,16.8642207,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Normale,no,si,11:05,11:15
24/08/2023,41.12606,16.86926,si,Strada Urbana,Intersezione semaforizzata,Asciutto,Asfaltata,Sereno,Intenso,no,no,11:15,11:20
24/08/2023,41.13394,16.78876,si,Strada Urbana,Intersezione semaforizzata,Asciutto,Asfaltata,Sereno,Normale,no,no,13:30,13:35
24/08/2023,41.1208175,16.8600582,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Normale,no,si,15:00,15:10
24/08/2023,41.12242,16.79078,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,no,15:27,15:33
24/08/2023,41.09722,16.8275,no,Statale,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,no,18:00,18:20
24/08/2023,41.09256,16.96161,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Scarso,no,no,18:20,18:30
24/08/2023,41.10998,16.89,si,Strada Urbana,Cavalcavia,Asciutto,Asfaltata,Sereno,Normale,no,si,18:20,18:40
24/08/2023,41.16352,16.74565,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Intenso,no,si,20:45,21:10
24/08/2023,41.07093,16.88484,si,Strada Urbana,Curva a visuale libera,Asciutto,Asfaltata,Sereno,Scarso,no,si,00:10,00:20
25/08/2023,41.12317106,16.877295,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Normale,no,si,01:38,01:50
25/08/2023,41.12481,16.85605,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,no,11:38,11:52
25/08/2023,41.19959,16.59882,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Normale,no,no,12:00,12:10
25/08/2023,41.12532,16.85577,si,Strada Urbana,Intersezione stradale segnalata,Asciutto,Asfaltata,Sereno,Normale,no,si,10:12,10:23
25/08/2023,41.1322,16.82857,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Intenso,si,no,17:20,17:30
25/08/2023,41.12183,16.78857,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Normale,no,si,20:00,20:15
25/08/2023,41.10751,16.86552,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Scarso,no,si,22:40,22:55
25/08/2023,41.1303,16.86786,si,Strada Urbana,Pianeggiante,Asciutto,Asfaltata,Sereno,Scarso,no,no,23:15,23:40
26/08/2023,41.09420243,16.85461235,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Scarso,no,no,02:10,02:20
26/08/2023,41.10256,16.87159,si,Strada Urbana,Intersezione semaforizzata,Asciutto,Asfaltata,Sereno,Scarso,no,si,08:20,08:25
26/08/2023,41.10713,16.86533,si,Strada Urbana,Intersezione semaforizzata,Asciutto,Asfaltata,Sereno,Normale,no,si,09:05,09:08
26/08/2023,41.09626,16.89977,no,Statale,Rettilineo,Asciutto,Asfaltata,Sereno,Intenso,no,si,09:33,09:48
26/08/2023,41.13399,16.8191,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Normale,no,no,10:50,11:10
26/08/2023,41.12009,16.86092,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,no,12:50,12:55
26/08/2023,41.11241,16.89389,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Normale,no,si,13:15,13:20
26/08/2023,41.11753,16.87421,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Scarso,no,no,16:15,16:25
26/08/2023,41.12518,16.87387,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,si,16:30,16:40
26/08/2023,41.09358,16.94928,si,Statale entro l'abitato,Curva a visuale libera,Asciutto,Asfaltata,Sereno,Intenso,no,no,20:50,21:05
26/08/2023,41.11722,16.87299,si,Strada Urbana,Intersezione semaforizzata,Asciutto,Asfaltata,Sereno,Normale,no,no,22:45,22:55
27/08/2023,41.10754,16.87406,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,no,00:22,00:33
27/08/2023,41.12177,16.86558,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Scarso,no,no,03:55,04:12
27/08/2023,41.10307,16.88724,si,Strada Urbana,Rotatoria,Asciutto,Asfaltata,Sereno,Normale,no,no,11:00,11:15
27/08/2023,41.11625,16.8881,si,Strada Urbana,Intersezione semaforizzata,Asciutto,Asfaltata,Sereno,Normale,no,no,13:02,13:10
27/08/2023,41.12816,16.83853,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Scarso,no,si,14:10,14:20
27/08/2023,41.16257954,16.74918381,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Normale,no,no,19:40,20:05
27/08/2023,41.10752,16.8854,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Normale,no,si,20:40,20:45
27/08/2023,41.06826556,16.86562686,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Normale,no,si,21:30,21:45
27/08/2023,41.07417,16.8564,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Intenso,no,no,22:30,22:35
28/08/2023,41.11314,16.86878,si,Strada Urbana,Intersezione semaforizzata,Asciutto,Asfaltata,Sereno,Scarso,no,si,00:45,00:55
28/08/2023,41.07673,16.86397,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,no,00:00,00:00
28/08/2023,41.06746,16.86276,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,no,12:15,12:25
28/08/2023,41.09053,16.8389,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Nuvoloso,Normale,no,no,17:13,17:21
28/08/2023,41.10249,16.86492,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Normale,no,no,18:20,18:30
28/08/2023,41.10678,16.88566,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Nuvoloso,Normale,no,si,18:40,18:50
28/08/2023,41.11409,16.86621,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Normale,no,no,20:53,21:05
29/08/2023,41.1169597,16.8686443,si,Strada Urbana,Intersezione semaforizzata,Asciutto,Asfaltata,Sereno,Normale,no,si,08:55,09:00
29/08/2023,41.11867,16.78751,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Normale,no,no,09:25,09:35
29/08/2023,41.12868,16.8018,si,Strada Urbana,Intersezione stradale segnalata,Asciutto,Asfaltata,Sereno,Normale,no,si,10:50,11:00
29/08/2023,41.08706,16.99087,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,si,11:10,11:25
29/08/2023,41.11909148,16.85810168,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Scarso,no,no,17:10,17:20
29/08/2023,41.1072,16.86772,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Normale,no,no,18:00,18:12
29/08/2023,41.1114,16.88208,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Intenso,no,no,19:00,19:10
29/08/2023,41.12967,16.87176,si,Strada Urbana,Curva a visuale libera,Asciutto,Asfaltata,Sereno,Normale,no,no,19:00,19:30
29/08/2023,41.11816,16.86098,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,si,20:35,20:40
29/08/2023,41.13652,16.81103,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Scarso,no,si,21:10,21:30
29/08/2023,41.12044,16.85301,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Normale,no,si,21:40,21:50
29/08/2023,41.12278,16.87826,si,Strada Urbana,Intersezione stradale segnalata,Asciutto,Asfaltata,Sereno,Normale,no,si,21:40,21:46
29/08/2023,41.11571,16.83556,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,no,23:20,23:30
30/08/2023,41.10255,16.86303,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Scarso,no,si,00:12,00:20
30/08/2023,41.10925,16.82485,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,si,09:55,10:30
30/08/2023,41.10251,16.86492,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Normale,no,no,09:50,10:10
30/08/2023,41.11164,16.85297,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,si,10:15,10:30
30/08/2023,41.11784,16.85593,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Scarso,no,si,11:00,11:15
30/08/2023,41.10004,16.86731,si,Strada Urbana,Intersezione stradale segnalata,Asciutto,Asfaltata,Nuvoloso,Scarso,no,si,12:00,12:05
30/08/2023,41.10703,16.87025,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,si,12:32,12:36
30/08/2023,41.13024,16.8315,si,Strada Urbana,Intersezione semaforizzata,Asciutto,Asfaltata,Sereno,Normale,no,no,14:45,14:55
30/08/2023,41.11299201,16.89264421,si,Strada Urbana,Rotatoria,Asciutto,Asfaltata,Nuvoloso,Normale,no,si,15:50,16:00
30/08/2023,41.11153,16.87648,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Normale,no,no,00:00,00:00
30/08/2023,41.16342,16.7505,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,no,18:45,18:55
31/08/2023,41.09626,16.89977,si,Statale entro l'abitato,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,si,01:21,01:33
31/08/2023,41.123059,16.8546889,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Scarso,no,si,06:55,07:05
31/08/2023,41.10670677,16.88363945,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,no,08:20,08:30
31/08/2023,41.11636,16.86069,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,si,09:33,09:45
31/08/2023,41.10802,16.89513,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,si,10:12,10:20
